ChapterID,VerseID,Source,Target
ACT.18,1,1Gée gə́ gogo Pool ḭ Aten ɔd aw Kɔrḭtə.,"1After this, Paul left Athens and went to Corinth."
EXO.28,1,"1Maji kari ar ŋgokɔḭ Aaro̰ gə ŋganeeje gə́ diŋgam rəm pər gə́ rɔi’g ndá ɔr dee mbuna Israɛlje’g mba kunda dee gə kəmee gə mba karee ra kula gə́ wɔji dɔ nékinjaməs kam. Aaro̰ gə ŋganeeje gə́ diŋgam gə́ Nadab, gə Abihu, gə Eləajar, gə Itamar tɔ.","1“Have Aaron your brother brought to you from among the Israelites, along with his sons Nadab and Abihu, Eleazar and Ithamar, so they may serve me as priests."
JER.23,1,"1Njesigənea̰ pana: Meeko̰ a koso dɔ njékul dəwje gə́ tuji nékulje gə́ d’aar loo-ko̰-mu’g lə neḛ ləm, gə́ sané dee kad-kad ləm tɔ.",1“Woe to the shepherds who are destroying and scattering the sheep of my pasture!” declares theLord.
EXO.31,1,1Njesigənea̰ ula Moyis pana:,"1Then theLordsaid to Moses,"
ZEP.1,1,"1Ta gə́ Njesigənea̰ ula Soponi, ŋgolə Kusi, gə́ to ŋgolə Gedalia, gə́ to ŋgolə Amaria, gə́ to ŋgolə Ejekias, mee ləb gə́ Jojias, ŋgolə Amo̰ to ne mbai gə́ Juda lé#2Mb 22.1–23.30, 2SgI 34.1–35.27.","1The word of theLordthat came to Zephaniah son of Cushi, the son of Gedaliah, the son of Amariah, the son of Hezekiah, during the reign of Josiah son of Amon king of Judah:"
MAT.21,1,1Loo gə́ deḛ d’unda dɔ Jerusalem dəb ndá deḛ teḛ Betpage mbɔr mbal gə́ ria lə Koiyoje ndá Jeju ɔr njékwakiláje joo ula dee pana:,"1As they approached Jerusalem and came to Bethphage on the Mount of Olives, Jesus sent two disciples,"
JOS.14,1,"1Aa ooje, dɔ naŋg gə́ Israɛlje d’iŋga gə́ né ka̰ dee-deḛ mee ɓee’d gə́ Kana̰ gə goo kai gə́ Eləajar gə́ to njekinjanéməs gə Juje, ŋgolə Nun kaiyee dana d’ar njékaa dɔ gel-bɔje lə ginkoji Israɛlje lé.","1Now these are the areas the Israelites received as an inheritance in the land of Canaan, which Eleazar the priest, Joshua son of Nun and the heads of the tribal clans of Israel allotted to them."
2CH.11,1,1Loo gə́ Roboam ree Jerusalem mba̰ ndá yeḛ mbo̰ gel-bɔje lə Judaje gə Bḛjamije gə́ to gə́ bao-rɔje as tɔl-dɔg-loo-tɔl gə dɔ dee rɔ-jinaijoo (180.000) mba kar dee rɔ gə Israɛlje mba kar dee tel d’isi gel ɓeeko̰’g ləa.,"1When Rehoboam arrived in Jerusalem, he mustered Judah and Benjamin—a hundred and eighty thousand able young men—to go to war against Israel and to regain the kingdom for Rehoboam."
NAM.2,1,"1Aa ooje, njekaḭkula gə́ ila mber meelɔm lé ɓa","1An attacker advances against you, Nineveh."
JHN.21,1,"1Gée gə́ gogo ndá Jeju teḛ kəm njékwakiláje’g gɔl kára tɔɓəi ta mán baa-boo gə́ ria lə Tiberiad. Aa ooje, loo teḛ gə́ yeḛ teḛ kəm dee’g lé ŋga.","1Afterward Jesus appeared again to his disciples, by the Sea of Galilee.#21:1GreekTiberiasIt happened this way:"
EZK.44,1,1Yeḛ tel ree səm par gə́ tarəw kəi gə́ to gə kəmee gə́ to raga dəb loo gə́ par gə́ bər. Nɛ yee to gə loo-kudee.,"1Then the man brought me back to the outer gate of the sanctuary, the one facing east, and it was shut."
LEV.26,1,"1Seḭ a ndajije magəje nda̰ el ləm, seḭ a tɔlje magəje gə́ to ər əsé a kuruje mbal tar ndaŋgje né keneŋ el ləma, seḭ a tɔlje mbal gə́ ndaji né keneŋ kára kara mee ɓee’g lə sí gə mba kunda barmba nea̰’g el ləm tɔ, mbata ma m’to Njesigənea̰, Ala lə sí ya#Tr 20.4, Ləb 19.4, TtG 5.8, 16.21-22, 27.1.","1“ ‘Do not make idols or set up an image or a sacred stone for yourselves, and do not place a carved stone in your land to bow down before it. I am theLordyour God."
REV.16,1,1Ma m’oo ndu dəw ɓar dara wəl ula kuraje gə́ dara gə́ siri lé pana: Awje gə baije gə́ oŋg lə Ala to meḛ dee’g lé ɔmje dɔ naŋg nee.,"1Then I heard a loud voice from the temple saying to the seven angels, “Go, pour out the seven bowls of God’s wrath on the earth.”"
1KI.12,1,1Roboam aw Sikem mbata Israɛlje lai d’aw Sikem mba kundá gə́ mbai tɔ.,"1Rehoboam went to Shechem, for all Israel had gone there to make him king."
HOS.1,1,"1Ta gə́ Njesigənea̰ ula Ojee, ŋgolə Beeri, mee ləb ko̰ɓee’g lə Ojias, gə Jotam, gə Ahas, gə Ejekias, mbaije gə́ Juda ləm, gə Jeroboam, ŋgolə Joas, mbai gə́ Israɛl lé ləm tɔ#2Mb 14.23–15.7, 15.32–16.20, 18.1–20.21, 2SgI 26.1–27.8, 28.1–32.33.","1The word of theLordthat came to Hosea son of Beeri during the reigns of Uzziah, Jotham, Ahaz and Hezekiah, kings of Judah, and during the reign of Jeroboam son of Jehoash#1:1HebrewJoash,a variant ofJehoashking of Israel:"
PSA.32,1,1Pakɔs lə Dabid,1Blessed is the one
2SA.16,1,"1Loo gə́ Dabid dəs dɔ sém mbal’g lam bèe ndá aa oo Siba, kura lə Mepiboset teḛ aar nea̰’g gə mulayḛ̀je-je joo gə́ tɔ nésɔje as bèe dɔ dee’g: pil muru tɔl-joo (200) ləm, gə kul nduú gə́ tudu tɔl (100) ləm, gə kandə kagje gə́ naḭkuli tɔl (100) ləma, gə ku mán-nduú kára ləm tɔ#2Sam 9.9-10.","1When David had gone a short distance beyond the summit, there was Ziba, the steward of Mephibosheth, waiting to meet him. He had a string of donkeys saddled and loaded with two hundred loaves of bread, a hundred cakes of raisins, a hundred cakes of figs and a skin of wine."
1TI.1,1,"1Ma Pool, njekaḭkula lə Jeju Kristi gə goo torndu Ala Mbaikaji lə sí ləm, gə torndu Jeju Kristi, yeḛ gə́ j’unda meḛ sí yel gə́ dəa’g ləm tɔ lé","1Paul, an apostle of Christ Jesus by the command of God our Savior and of Christ Jesus our hope,"
JDG.2,1,"1Kura lə Njesigənea̰ gə́ dara ḭ Gilgal aw Bokim ndá yeḛ pana: Ma m’ar sí undaje loo mee ɓee gə́ Ejiptə teḛje, tɔɓəi m’aw sə sí mee ɓee gə́ ma man rɔm m’ar bɔ síje-je mba kar sí. Ma m’pana: M’a gaŋg kúla manrɔ ləm gə́ ma man ne rɔm m’ar sí lé pai godo.","1The angel of theLordwent up from Gilgal to Bokim and said, “I brought you up out of Egypt and led you into the land I swore to give to your ancestors. I said, ‘I will never break my covenant with you,"
1CH.29,1,"1Mbai Dabid ula koso-dəwje lai gə́ mbo̰ dɔ na̰ neelé pana: Ŋgonəm Salomo̰ ya kára ba ɓa Ala mbəree nɛ yeḛ nai basa ɓəi ləm, as el ləm tɔ ndá kula neelé to kula gə́ boo, mbata kəi-mbai neelé wɔji dɔ dəw el nɛ wɔji dɔ Njesigənea̰ Ala ɓa#1SgI 22.5.","1Then King David said to the whole assembly: “My son Solomon, the one whom God has chosen, is young and inexperienced. The task is great, because this palatial structure is not for man but for theLordGod."
JER.46,1,"1Ta gə́ Njesigənea̰ ula Jeremi, njetegginta wɔji ne dɔ ginkoji dəwje gə raŋg.",1This is the word of theLordthat came to Jeremiah the prophet concerning the nations:
JDG.4,1,1Loo gə́ Ehud wəi mba̰ ndá Israɛlje ra né gə́ taa kəm Njesigənea̰ el ya tɔɓəi.,"1Again the Israelites did evil in the eyes of theLord, now that Ehud was dead."
ISA.53,1,1Ta gə́ d’ɔr d’ula sí lé,1Who has believed our message
EZK.28,1,1Njesigənea̰ ulam ta gə rɔtaje nee pana:,1The word of theLordcame to me:
1JN.5,1,1Nana ɓa gə́ ɔm mée dɔ Jeju’g ée ne gə́ Kristi ndá debee neelé Ala nja ojee. Tɔɓəi nana ɓa gə́ unda ŋgon neelé dan kəmee’g ndá yeḛ unda njekoji ŋgon lé dan kəmee’g tɔ.,"1Everyone who believes that Jesus is the Christ is born of God, and everyone who loves the father loves his child as well."
ISA.42,1,"1Aa ooje kura ləm gə́ m’a gə gədee,","1“Here is my servant, whom I uphold,"
PSA.28,1,1Pakɔs lə Dabid,"1To you,Lord, I call;"
PRO.22,1,"1Kar rii ɓar gə́ majee lé maji unda boo-nébaoje ləm,",1A good name is more desirable than great riches;
JER.8,1,"1Njesigənea̰ pana: Mee ndəa’g neelé d’a teg siŋga mbaije gə́ Juda ləm, gə siŋga ŋgan-mbaije ləa ləm, gə siŋga njékinjanéməsje ləm, gə siŋga njéteggintaje ləma, gə siŋga dəw-mee-ɓeeje gə́ Jerusalem ləm tɔ loo-dubu dee’g.","1“ ‘At that time, declares theLord, the bones of the kings and officials of Judah, the bones of the priests and prophets, and the bones of the people of Jerusalem will be removed from their graves."
JHN.12,1,"1Nai ndɔ misa̰ ɓa mba teḛ ndɔ naḭ Pag ɓəi ndá Jeju teḛ Betani, ɓee lə Lajarə gə́ yeḛ aree teḛ dɔkumbwa’g lé.","1Six days before the Passover, Jesus came to Bethany, where Lazarus lived, whom Jesus had raised from the dead."
ACT.26,1,1Agripa ula Pool pana: M’ya̰ loo m’ari gə mba kari ɔr ta ləi gə mba taa ne dɔi ŋga.,"1Then Agrippa said to Paul, “You have permission to speak for yourself.”"
ISA.5,1,"1M’a kɔs pa kar yeḛ gə́ m’undá dan kəm’g,",1I will sing for the one I love
PSA.144,1,1Pakɔs lə Dabid.,"1Praise be to theLordmy Rock,"
NUM.14,1,"1Koso-dəwje lai d’ɔr ndu dee gə́ tar wəl no̰ ne ləm, dəwje lé no̰ gə mán-no̰ kəm dee’g loondul’g ləm tɔ.",1That night all the members of the community raised their voices and wept aloud.
PSA.107,1,"1Pidije Njesigənea̰ mbata yeḛ to njemeemaji,","1Give thanks to theLord, for he is good;"
JOS.6,1,"1D’udu tarəwɓee gə́ Jeriko ləm, d’ila pəgərə keneŋ no̰ Israɛlje’g ləm tɔ. Dəw kára kara unda loo teḛ raga el ləm, dəw kára kara andə keneŋ el ləm tɔ.",1Now the gates of Jericho were securely barred because of the Israelites. No one went out and no one came in.
PSA.93,1,"1Njesigənea̰ lé o̰ ɓee,","1TheLordreigns, he is robed in majesty;"
ISA.47,1,1Gə́ rəm si naŋg dan babur’g,"1“Go down, sit in the dust,"
ISA.35,1,"1Dɔdilaloo gə ɓee gə́ tudu kurum-kurum d’a ra rɔlel,",1The desert and the parched land will be glad;
LUK.14,1,1Jeju andə aw mee kəi lə mbai lə Parisiḛje kára bèe gə ndɔ-kwa-rɔ mba sɔ səa né ndá Parisiḛje d’unda kəm dee lér-lér gée’g.,"1One Sabbath, when Jesus went to eat in the house of a prominent Pharisee, he was being carefully watched."
1CH.12,1,"1Aa ooje, deḛ gə́ d’aw rɔ Dabid’g loo gə́ Siklag, loo gə́ yeḛ nai əw gə Sawul, ŋgolə Kis ɓəi lé to bao-rɔje gə́ njéla səa loo-rɔ’gje.","1These were the men who came to David at Ziklag, while he was banished from the presence of Saul son of Kish (they were among the warriors who helped him in battle;"
HEB.10,1,1Tɔgərɔ ya godndu lé gə́ wa ndil néje gə́ wɔji dɔ darɔ néje gə́ a gə ree lé to mbɔree’g ɓó to as səa béréré-béréré el. Togə́bè ɓa nékinjanéməsje gə́ deḛ d’inja d’ɔs ne goo na̰ goo na̰ gə ləb dee ləb dee lé d’askəm kar njeaje-je to ne maji d’ɔr njoroŋ el.,"1The law is only a shadow of the good things that are coming—not the realities themselves. For this reason it can never, by the same sacrifices repeated endlessly year after year, make perfect those who draw near to worship."
ACT.8,1,1Sool ndigi sə dee rəgm gə mba kar dee tɔl Etien.,1And Saul approved of their killing him.
LUK.9,1,"1Jeju ɓar deḛ gə́ dɔg-gir-dee-joo lé rəa’g ndá ar dee ndukun gə siŋgamoŋ gə mba dum ne dɔ ndilje gə́ yèr lai ləm, ar dee siŋgamoŋ gə mba kɔr ne rɔko̰ rɔ njérɔko̰je’g ləm tɔ.","1When Jesus had called the Twelve together, he gave them power and authority to drive out all demons and to cure diseases,"
JER.14,1,1Njesigənea̰ pata ar Jeremi wɔji ne dɔ loo-tudu.,1This is the word of theLordthat came to Jeremiah concerning the drought:
GEN.38,1,1Mee ndəaje’g neelé Juda sa rəa rɔ ŋgakea̰je’g aw si rɔ dəw gə́ Adulam’g gə́ ria lə Hira.,"1At that time, Judah left his brothers and went down to stay with a man of Adullam named Hirah."
JDG.8,1,1Dəwje gə́ Eprayim dəji Gedeo̰ pana: Né gə́ i ra sə sí togə́bè lé see gelee to ɗi wa. Mbata ɗi ɓa i a gə kaw rɔ gə Madianje ndá ɓar sí el wa.,"1Now the Ephraimites asked Gideon, “Why have you treated us like this? Why didn’t you call us when you went to fight Midian?” And they challenged him vigorously."
DEU.2,1,"1Jeḛ j’ɔs n’telje ndá j’awje dɔdilaloo’g gə rəw gə́ aw gə́ baa-boo Kas’g, to gə́ Njesigənea̰ ulam ne lé, jeḛ n’guguje gir mbal gə́ Seir kur sí əw#BI 21.4.","1Then we turned back and set out toward the wilderness along the route to the Red Sea,#2:1Orthe Sea of Reedsas theLordhad directed me. For a long time we made our way around the hill country of Seir."
NUM.3,1,"1Aa ooje, ŋgaka Aaro̰ gə Moyis mee ndəa gə́ Njesigənea̰ wɔji ne ta gə Moyis dɔ mbal gə́ Sinai lé ɓa nee:",1This is the account of the family of Aaron and Moses at the time theLordspoke to Moses at Mount Sinai.
JHN.15,1,1Ma m’to gə́ rɔ nduú gə́ gəd ndá Bɔm ɓa to gə́ njendɔ nduú tɔ.,"1“I am the true vine, and my Father is the gardener."
EZK.36,1,"1I ŋgon-dəw lé, maji kari tegginta wɔji ne dɔ deḛ gə́ d’isi dɔ mbalje gə́ Israɛl pana: Seḭ gə́ síje dɔ mbalje gə́ Israɛl lé ooje ta lə Njesigənea̰!","1“Son of man, prophesy to the mountains of Israel and say, ‘Mountains of Israel, hear the word of theLord."
MRK.14,1,1Nai ndɔ joo mba kar dee ra naḭ Pag gə́ muru gə́ nétiee godo keneŋ lé. Mbai dɔ njékinjanéməsje-je gə njéndaji-maktubje saŋg goso né gə mba kwa ne Jeju ɓó gə karee wəi ne#Tr 12.1-27.,"1Now the Passover and the Festival of Unleavened Bread were only two days away, and the chief priests and the teachers of the law were scheming to arrest Jesus secretly and kill him."
PRO.8,1,1See kəmkàr ɓar-ɓar el wa.,1Does not wisdom call out?
PSA.90,1,"1Tamaji lə Moyis, dəw lə Ala.","1Lord, you have been our dwelling place"
MAT.12,1,"1Mee ndəa’g neelé Jeju unda mee ndɔ dana gaŋg, to ndɔ-kwa-rɔ. Njékwakiláje lé ɓoo ra dee, ar dee ria barkəmko tem d’usɔ#TtG 23.26.",1At that time Jesus went through the grainfields on the Sabbath. His disciples were hungry and began to pick some heads of grain and eat them.
ISA.10,1,1Meeko̰ a koso dɔ deḛ gə́,"1Woe to those who make unjust laws,"
2CH.31,1,"1Loo gə́ deḛ ra naḭ lé tɔl bém mba̰ ndá deḛ lai gə́ to Israɛlje gə́ d’aar keneŋ lé d’ɔd d’aw mee ɓee-booje gə́ Juda d’aw təd néndajije, gə tuji magəje, gə tuji dɔ looje gə́ ndəw gə loo-nékinjanéməsje mee ɓee’g lə Judaje gə Bḛjamije lai ləm, gə mee ɓee’g lə Eprayimje gə Manasəje ləm tɔ pugudu-pugudu. Tɔɓəi Israɛlje tel d’aw mee ɓee-booje’g lə dee, ar nana kara tel aw mee kəi’g ləa-ləa.","1When all this had ended, the Israelites who were there went out to the towns of Judah, smashed the sacred stones and cut down the Asherah poles. They destroyed the high places and the altars throughout Judah and Benjamin and in Ephraim and Manasseh. After they had destroyed all of them, the Israelites returned to their own towns and to their own property."
JOS.1,1,"1Loo gə́ Moyis gə́ to kura lə Njesigənea̰ lé wəi mba̰ ndá Njesigənea̰ ula Juje, ŋgolə Nun gə́ to njela gə Moyis lé pana:","1After the death of Moses the servant of theLord, theLordsaid to Joshua son of Nun, Moses’ aide:"
DEU.26,1,"1Loo gə́ seḭ a teḛje mee ɓee gə́ Ala lə sí gə́ Njesigənea̰ ar sí ləm, loo gə́ seḭ a taaje ɓee lé gə́ né ka̰ sí mba si keneŋ ləm tɔ ndá,","1When you have entered the land theLordyour God is giving you as an inheritance and have taken possession of it and settled in it,"
TIT.3,1,"1Tel ula dee mba kar dee d’oso kul no̰ dəw-dɔ-looje gə njéko̰ɓeeje’g ləm, kar dee d’ila ŋgonkoji dɔ dee’g ləma, kar dee d’wa dɔ gɔl rɔ dee dɔ kula raje gə́ maji gə́ rara kara ləm tɔ.","1Remind the people to be subject to rulers and authorities, to be obedient, to be ready to do whatever is good,"
2CH.20,1,1Goo néje’g neelé Moabje gə Amo̰je gə Maonje sə dee na̰’d d’ɔr rɔ d’aw rɔ gə Josapat.,"1After this, the Moabites and Ammonites with some of the Meunites#20:1Some Septuagint manuscripts; HebrewAmmonitescame to wage war against Jehoshaphat."
JHN.3,1,1Dəw kára mbuna Parisiḛje ria lə Nikodem lé to mbai lə Jibje.,"1Now there was a Pharisee, a man named Nicodemus who was a member of the Jewish ruling council."
JER.26,1,"1Un kudee ləb ko̰ɓee’g lə Jojakim, ŋgolə Jojias, mbai gə́ Juda lé Njesigənea̰ pata nee pana#2Mb 23.36–24.6, 2SgI 36.5-7:","1Early in the reign of Jehoiakim son of Josiah king of Judah, this word came from theLord:"
SNG.7,1,"1Tel ree, tel ree","1How beautiful your sandaled feet,"
PSA.71,1,"1Njesigənea̰, ma m’saŋg loo-kula-dɔm rɔi’g ya.","1In you,Lord, I have taken refuge;"
JER.45,1,"1Ta gə́ Jeremi, njetegginta ula Baruk, ŋgolə Nerija loo gə́ si ndaŋg ne taje nee mee maktub’g gə goo ta gə́ Jeremi ndaji aree mee ləb ko̰ɓee’g lə Jojakim, ŋgolə Jojias, mbai gə́ Juda gə́ njekɔm’g sɔ lé. Yeḛ pana#2Mb 24.1, 2SgI 36.5-7, LkD 1.1-2:","1When Baruch son of Neriah wrote on a scroll the words Jeremiah the prophet dictated in the fourth year of Jehoiakim son of Josiah king of Judah, Jeremiah said this to Baruch:"
HOS.2,1,1Nɛ lé togə́bè kara bula lə Israɛlje,"1“Say of your brothers, ‘My people,’ and of your sisters, ‘My loved one.’"
JHN.6,1,1Gée gə́ gogo Jeju ɔd aw kel tura gir baa-boo gə́ Galile gə́ deḛ ɓaree Tiberiad.,"1Some time after this, Jesus crossed to the far shore of the Sea of Galilee (that is, the Sea of Tiberias),"
GAL.2,1,"1Ləb dɔg-giree-sɔ gogo ndá m’tel gə Barnabas na̰’d m’aw səa Jerusalem, m’ɔr Titə m’aree aw səm na̰’d tɔ#NNk 11.30, 15.12.","1Then after fourteen years, I went up again to Jerusalem, this time with Barnabas. I took Titus along also."
JOS.9,1,"1Loo gə́ d’oo sor néje neelé ndá mbaije lai gə́ d’isi kel tura-baa gə́ Jurdɛ̰ gə́ nee, deḛ gə́ d’isi dɔ mbalje’g əsé wəl-looje’g əsé kaar koŋgo baa-boo-kad gə́ boi njal teḛ mbɔr ɓee gə́ Liba̰ lé gə́ to Hetje ləm, gə Amɔrje ləm, gə Kana̰je ləm, gə Peresje ləm, gə Hebje ləma, gə Yebusje ləm tɔ lé","1Now when all the kings west of the Jordan heard about these things—the kings in the hill country, in the western foothills, and along the entire coast of the Mediterranean Sea as far as Lebanon (the kings of the Hittites, Amorites, Canaanites, Perizzites, Hivites and Jebusites)—"
EXO.39,1,"1Kubu gə́ ndiri ndul piro-piro gə kas gəḭ gə kas njir-njir lé deḛ ra ne kubu gə́ ka̰ ra kula gə́ wɔji dɔ kəi-kubu-si-Ala ləm, ra ne kubuje gə́ to gə kəmee mbata lə Aaro̰ to gə́ Njesigənea̰ un ne ndia ar Moyis lé ləm tɔ.","1From the blue, purple and scarlet yarn they made woven garments for ministering in the sanctuary. They also made sacred garments for Aaron, as theLordcommanded Moses."
1TI.4,1,"1Ndil ɓa riba dəa təsərə pana: Ndəaje gə́ rudee a gə kun ɗiao lé njé gə́ na̰je d’a tusu meekun lə dee kya̰ mba kwa goo ndilje gə́ njésutaje ləm, mba kula rɔ dee mbiriri dɔ ta’g lə ndilje gə́ yèr ləm tɔ.",1The Spirit clearly says that in later times some will abandon the faith and follow deceiving spirits and things taught by demons.
